sender,estimate_gamm_out,recorded_gamm_out,extra_gamm
osmo1g00rzta7g52q94jjau5nz05vw708j0t6nvdht7,419150994693401,628412180102264,0.4992501224097836
osmo1t4etz7yktnexalgmt6jr0g93rdfltvfmm6prl9,73687292734420500480,110494145676105695678,0.49950068154006333
osmo17qc3ms3pcmh0svlu0lkamzw622fdvt6pk24057,5916243936382747136,8871413810722140453,0.4995010189093412
osmo1vxvqd5vxdkskz3zs27chh7t3rqse85frkxvnd9,66557656129707622400,99803221427055033298,0.49950024130294524
osmo1jtugk5agsqu6wf8wrfslyszwthsw7yt5z0xqhg,585131665990667904,877405013671094951,0.4995001376067869
osmo1t7la9jxw9809n0hl5xu0uatr8xvak8573g5sml,7024550661352438,10533276193403292,0.4994946582640658
osmo1g00rzta7g52q94jjau5nz05vw708j0t6nvdht7,25186267609030821888,37766756350228703240,0.4994979381814797
osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,10188332810266521,15275214465133563,0.49928499093994283
osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,14790597474426174464,22178461765513746960,0.49949735322468425
osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,422275732370729824,633204142925930072,0.4995039837383295
osmo178gvdangvdtw5stkzyg6fc5wpqpnv05h04j5lw,12613097349866,18910317273506,0.4992603917155132
osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,3181575128699924,4770753811152337,0.4994943127751297
osmo1dq925j7smjydges9s9ecy64fxdush2nu4cyrax,347080852112276352,520447721895968961,0.49949995434380967
osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,27686812606896206,41509464688001601,0.49925039322375664
osmo1svy05s8h40yx09cmfxvrfcvt0cqe37g0vqnlx7,126307924631503128,189403297624820529,0.49953613898252947
osmo1c0alv5xczff9w3jqlpz9cy0w9pmql0fqnjvwzw,1606103681647655168,2408334576070641242,0.49948885840296486
osmo16lxlk2zvcvjeyqghqvt85l3yaayy85xzvvmg67,10388788916195567616,15577979439621505918,0.49949908168181834
osmo1vxvqd5vxdkskz3zs27chh7t3rqse85frkxvnd9,2440436544091964416,3658823239703060047,0.4992494881953311
osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,524649414025049152,786581297086053789,0.4992512639087763
osmo1yas4uf89c3v33gun2xd44paau3cfvwarwfsuj0,682729917266843904,1023763058171842273,0.49951398390486257
osmo1uv3mnjwjzgxsdm5nrqaalrljqrvhtcme694vgd,46509139935657908,69740322608687276,0.499497146263467
osmo10e9hcl2lmnyphehj7klewlqn4ap9x84gv8n4kg,33792990226650808320,50672600464416943412,0.49950034384509867
osmo1sqm0rm2w52lg07g0v9kynt6zqqghlfvuddene9,147878595469949468672,221743999468876731209,0.4995003081019762
osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,142171654096936,213150844666709,0.4992499455719752
osmo1nftr70d5ak6p2lg6fx9ghevkvwyc7ruzhax53k,30798091504947843072,46173927170662192210,0.4992463790570969
osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,1135677034962467200,1702663379754052999,0.4992496346554407
osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,1005683897017358221312,1508026178833814195978,0.499503157310458
osmo1z75hq00728pagjzmezhml3y49hwpys5kguc38x,583354660912942336,874740389974742708,0.49950013017087325
osmo1cljlz2pk88nl5d40qj3sqnzedtan278sks4d9e,968403695471388800,1452126964702999803,0.49950580681763057
osmo1nscqpyukjl80zvuz024aspry0rk60279q4enuj,1307107441585759360,1960018047701069259,0.499507986369667
osmo17qc3ms3pcmh0svlu0lkamzw622fdvt6pk24057,172877947513450192,259234426841665313,0.4995228169370558
osmo1mj64cp8hqy94gkl4du6vltl4d5e2vl9ueutauc,406674390022672580608,609808229210118270620,0.49949995419215054
osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,436482813512228,654396758816450,0.4992497724039646
osmo1lmu3h8xgqnxwsg85fwfsegpl5geqax274yy5at,275879392409543344,413687343165051995,0.49952245273518847
osmo1exw2am3hz7deqe35tjyuua2y87arqzcvy36k8k,1778756777938789,2666804651587815,0.49925199704823586
osmo1qewmjwfnudz34rqefkaxf50jtxq5j0wveyggtu,831363848695036416,1246630313551782900,0.4995002675526199
osmo1dmepl046vkmqsxly2qcm9sfnmnhlz6w9lvfxus,22882051357147736064,34311596422822186762,0.4994982699444108
osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,3709053118998780672,5561726737359899626,0.4995004274463528
osmo1nm3hhhx54l0av3u2yuu25yvx52mxdqaqjywklf,125472046329550768,188154473356500570,0.49957284399678303
osmo1hmgwsu4lzxlrdnua2mf959qphxuym3nzx47a8f,580511304126489280,870476406959937907,0.49949949427731943
osmo15cxzysdx8aavudyr8phtreq2uw6k5j3gfl7ljp,9611872470712513986560,14008815741430762283119,0.45744918943897606
osmo1exw2am3hz7deqe35tjyuua2y87arqzcvy36k8k,6760870791376613888,10137973570944554087,0.49950707294619257
osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,251172980993837,376562998165933,0.4992177768323445
osmo1lwkr9wpm35e93tnjj9awhhph0p6620n0ju8c2k,82246789966011170816,123328578797907848897,0.4994941303955316
osmo13j44mhvhafkpxqjfz6zrknverjc67jcc8gj7qr,1627143147887952134144,2439900305932483365816,0.49949948109943376
osmo1j4fshjxr3k9sljkkav5e0axm5y7wa3syq8n67d,70359844850741672,105504814240640146,0.4995032246653399
osmo17kczgz6nphvh3z6vwhwm3zz25yshjfzkkkysnl,6615164701143166464,9919437773789401574,0.49949974368366434
osmo1nscqpyukjl80zvuz024aspry0rk60279q4enuj,4632283226334798336,6944449567896483316,0.4991418332145334
osmo1sw239ufet6hczxygckp4eqyr2d552708jktc0f,8498079823186434560,12742827050139829870,0.4994948641658896
osmo17e827n4m2qwt2xrzts60w9mtesexcpxzwzuzcd,66563218306840383488,99811514536137663902,0.4994995295454414
osmo13c7e4adsmy6ymn7ad9ee8sh33dyjrr6kuqgtvn,4713031639332313628672,7067188897195056765665,0.49949956588796685
osmo17e827n4m2qwt2xrzts60w9mtesexcpxzwzuzcd,2561143758121308672,3839794099270984489,0.4992497344575504
osmo1u7kpm6xn2ndnkhwwjzdg6v8ttp77n06gq59d4c,16842854203682840576,25255840427121827407,0.49949884513038256
osmo1sw239ufet6hczxygckp4eqyr2d552708jktc0f,75673453805666,113453339978011,0.49924886829357673
osmo14ufjhc808xnmmf8e8h56fssen2aqz9rpqa3jt4,10978103792772726,16464460553113751,0.49975449894661117
osmo12xv02sks2ddhg5k7vtnv05y52uwv3k7wjha7g9,6160584430200621056,6160584430200455540,-2.6867397195928788e-14
osmo1xafddep28088usdge8llspappkzj29wu34vd3p,4691983958776730624,7035628429005448942,0.49949967664419326
osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,5428653374397132288,8140260433441121038,0.4994990234286456
osmo1jyp2hj8znp24uhfrlzjtqr6ftlfs788z58httz,20049200623348,30058639338662,0.49924378050552587
osmo14ufjhc808xnmmf8e8h56fssen2aqz9rpqa3jt4,22146041806184552,33177566319829820,0.49812623899971964
osmo1rcdx5kq3zpzjpq2n3agjqg776vvp8f8f8a7930,79343426835545,118955686080734,0.4992506729926509
osmo1tcpmk8ztqs3f2rsu0yclzcnqjs7wu7pd9e45qf,2207898605045216256,2207898605045181043,-1.5987211554602254e-14
osmo1dlwzczuey4wfue5xqk7mt4ygrzk9krkszhnlgl,918504027440886464,1377295825894763638,0.49949895128075994
osmo17rxdrdxhztsxn3272hl0dps0u6sudqla8qh8jp,24701985089688351744,44451517787502514999,0.7995119674029132
osmo1psz0dvuka0du625h8hfwy0gdlu2etmknwfnjnr,546065883970011904,818825742603229732,0.49949990768549246
osmo10xg44tzq6k0taym44dkt7yq8w044wk2lg5um8m,56506815334070034432,84728660003207029287,0.49944143024675136
osmo1getl4xhtu3tnkptet0xfgr3285hw8th73wd4ux,219454220059834449920,329068169795754038830,0.4994843558079367
osmo1s3rv4alekvpwgtz3qma6uy7e88spkcrgtsms0x,253776388886944384,253776388886544909,-1.574074204313547e-12
osmo1g70wmrepw0279r5pzc53m6cuu0x9xmmjcylmyx,63460915331655,95143903860356,0.4992519941309006
osmo105ytzzer2c6h63tfy9cu8x6sajclzzaxhfj3xp,25256028756802887745536,37870211643634427828899,0.4994523489142695
osmo1c5vmr5jj6dp4w40dq4w6h843e4h97sqkghy985,31604943249947975680,47391559930144438584,0.49949833971691904
osmo1d0s79etshxcf8gj9smq2tyvuzrshnzzjncja0v,2290091891875445760,3434005255548860988,0.4995054424373424
osmo1t5nvrymqj70y6lz4chd04hnmd72njnu5kezt85,780712131809428480,1170866535639814814,0.4997416947090849
osmo1qhf0we0fsyzczljvyct59ajzy745afdwv3csp8,52242933755593789440,78341605383305919953,0.4995636682619815
osmo1gvha7xfxnaruq3xe2srenr7kj40xdzhwux75ny,2287416141540396160,3429980243425503663,0.4994998859786308
osmo19vjw6c4svl3yczkgmk76ar3tulx8zm085up940,954878799996082944,1431814819232084502,0.4994728328222995
osmo1jh0urskmdrrhfgm53d0ddnd506stu63w95d3l6,4114508372811514170572800,7400024345281095276462121,0.7985196953736011
osmo1qhf0we0fsyzczljvyct59ajzy745afdwv3csp8,9844815129198447,14765471250278137,0.49982209482894824
osmo1fg4k093gpta9j55pyv2w5rc89qn5nea5a4qjhh,1244139200002752640,1865596833321889626,0.49950812040787884
osmo1e64jguv6uetfxankx4ge0jll9vqcl806u7vrka,355572939053558755491840,533169955996157486660109,0.4994671906566206
osmo1cejrk8fngaqv6c8vxvn785869c9pu5s6qnhnxg,5934984275369593856,8899460243249977399,0.4994917981810112
osmo1y29zeazclv388h692yzunqtgjwc5km55wrrn0r,26121329518405458944,33941268230293439832,0.29936985812218864
osmo1wfw3cdg5uvt0r5lawxr300lpthj48wx23f9y2q,53830207277108812,80718338204201806,0.4994989298234993
osmo1jvtpzzhmra3raks6d6e2kzm6k8yp3jgkjw3dhh,17949015132968434270208,26914518523566471139196,0.4994983470781278
osmo1kcffjf3y5p65qv9yt9j7pn0e7v3h43kcxhaky4,369110653481712287744,553481354694199508016,0.4994998098087189
osmo1huaayys7a8uv9d6e7ps9avzxfm9ffe955sl7hf,5149211117252982,7721296529699978,0.4995105762568073
osmo1q6vnjhcm5mj4vhdmvpmcr9ugvvzrqlc5v5qyjn,754893142089545728,1131927920227187180,0.4994545017245864
osmo1q9f32exz4dff8amtt7ppl9nsnkr7myzhc2uzzv,68720892740227100672,103029378049616319787,0.49924388262939545
osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,641032780253125,961065906937819,0.49924611742682234
osmo1dky9zrjwttgz677zr7jw34wvr3u6ap2tekcdm3,71116253882886496,71116253882603616,-3.977707052627011e-12
osmo1l4zazvpdm6uplllq9vangmkj2ttkhlmx90rhqv,73104365761036140544,109620010532520586983,0.4995001925171876
osmo1cdujgx8hceseukzcdjcp7tjcpr8594lr3rvk9z,4117774603948625,6173572629370375,0.49924977036149576
osmo1l4zazvpdm6uplllq9vangmkj2ttkhlmx90rhqv,2562031329385913344,3841124536669216511,0.49924963547962764
osmo1p5t6df7a2hdy9p48z99we2er4ky4qkg0vlxmgm,68421480999462584320,102580488616865264798,0.4992439087612117
osmo1lynjdpkq8gmw7lqr6jd7udh0xm68006g8p8hk0,308657137383477,308657137224166,-5.161422400590254e-10
osmo1s3deqddavqt2nfcmnx0ecxqlgzwq5p6e6gq8um,21834880932164,32736075552822,0.49925596821551377
osmo1cdujgx8hceseukzcdjcp7tjcpr8594lr3rvk9z,23253868514602146,34863404311588970,0.49925180361696286
osmo1n93esxf3her0vszqzyskq5lp763qhs3ddltf8g,15219312333753,22817554592419,0.4992500378492668
osmo1d63mzgwjl0x3e70e5hx4qvrq0tazexpwkeupe2,113682048552036288,113682089704053109,3.6199221731259e-07
osmo15sr37ctf42xhgg00n2unctdpxprast5f6aa0cp,3734272608269137664,5599541240140356621,0.49949985647560546
osmo1meqm5tpusjywkxvd933degsh5fyqw9hdhumy8j,68262615630400679936,102342312246713381667,0.4992439317126802
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,1737305351183463680,2605088723328370342,0.49949962541344095
osmo1zl9t43fvpxjatedsqvusp4nedh6qqvcqj0823c,3853726118809,11530425958102,1.9920200872150966
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,2624443770819858688,3935357905436142971,0.4995017036340479
osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,15512045397877,23256561246107,0.49925819900513724
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,3918192335889172224,5875326103514394184,0.4994991567153584
osmo193tkk6a9nx7ejn2aazmzcjkly68gjfplxlpyjk,180862214195424192,271203089758731256,0.4995011034515615
osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,48117062652829171712,72154861807915947500,0.4995691305706378
osmo1mzp9lhpjl8ndppzmuzh7c5zdjha597yekaeky7,117180460783750,175682801681711,0.4992499645988233
osmo1j8rp9ke4z0hy8rtuk2e7t6pzgxq3d3ykveumpk,4100859199902058240,6149240465196826942,0.4995005108548205
osmo14508pu9y377m37ama9qtmjq3nc44mej2lu7x4w,68141516071905214464,102160755129193415789,0.49924394140849393
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,5876629040491580416,8812008546044319689,0.4995005615170147
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,8833467026790317568,13245777547667859555,0.49949929144420846
osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,478730865085626,717740360758620,0.49925649901483715
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,13231818437218696192,19841092817035199556,0.49949856938981396
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,19847948021960689664,29761915476372666454,0.49949583923953766
osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,393386702839537,589883399313493,0.49950009762812764
osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,4450779703716287232,6673992487393909646,0.4995108569002633
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,29753947581210458112,44615839282045143611,0.499493106259955
osmo1mm5h8laet8ka59czggchqjcylngdhd5ya5jvcm,168133440349755184,252116149219355638,0.4995003295887934
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,44613569911366578176,66897630827248361000,0.4994906473558012
osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,141804941595947680,212636516604654805,0.4995000471177604
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,66901868721020854272,100318422843586801653,0.49948610945252003
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,100325231409771503616,150435578558341680762,0.4994790088636618
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,150426571421442539520,225559912836850893331,0.49946854937556906
osmo1h0mt5me03uzd2sstl4t8ruf6jevrxvq2nc3z6n,109291244368901840,163882243058721794,0.49950020246410043
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,225575887034805141504,338240360730109374260,0.49945264618607355
osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,73213365015087218688,109783407439740580638,0.4994995437939138
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,338224438699765465088,507143471736979663668,0.49942882213535134
osmo1zpcf8ndnucaft99fh0nhpen2qpmek5duqzg2jt,3170914953393785856,4754790426218864086,0.4995010891509022
osmo1serprvezljws40hclguthzcn7rpev526mswgye,11832615952342948,17722260443596639,0.4977466111445539
osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,2561456191867342336,3840263205935785522,0.4992500040128238
osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,84077210886913632,126052734234241369,0.4992497123124846
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,507147597367488544768,760413631407389537355,0.49939314581111915
osmo1v5740e4eseyy2ssp0vc44nrr202e7pg6jpz5zf,832343919260399296,832343919260116670,-3.3950620093037287e-13
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,760416140419969384448,1140121867608070572990,0.4993393840619873
osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,224971520691829264,337288445304674637,0.4992495239728565
osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,1140131831218661425152,1709351954024531553700,0.49925816227536024
osmo13fdna69jwrumejmkdlx7vxdtr2ep0v70axemjx,1674323690191676672,2510624560357613384,0.49948577749037093
osmo13f74p36f3fs42ty4jq6dp62w2z6zmy8pmmq9ag,56669527982100021248,84975915616739937583,0.4994992660531943
osmo12pek06px76y2mr2fp7ew4wz8asxv3rpwgvdjww,4168605610361853575168,6250823110154790711607,0.4994997594920454
osmo1qn5u0j0wf2tpxqzs38vdz7qe535am3cgju6ra3,7514270409204257280,11267668040533388641,0.49950260330418517
osmo1rdlp2qaspxuywh8l5wnecttuvfyhkymzr5nmgs,4880772779014778880,7318718700087060965,0.4994999831900391
osmo13vn7ja2rtlyjc3raddecgfauwpsq9tplq6l2er,616664601247474880,924688334235362160,0.49949961837403034
osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,58994860975642193920,88462796861859820077,0.49950004795136915
osmo1504pmhtrx6usvw2me6t3wgztypztf8m2l5mp5m,1738588259405816960,2607070784213617014,0.4995331816543005
osmo15w8mymz8qxqv4pp6km5tye39nfuqenwt0gnfsk,6464608980734133248,9693677613606358741,0.4994994503914336
osmo1qxprregw2tvclv5ecg23u8cm8vwx500a5qlv5a,1516761119572572800,2274379396380504090,0.4994974271369972
osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,118865228025520,178208588821775,0.4992491225736273
osmo17s6ghz5lu200k3y4kp3p768mq8jm66pvuqguhk,15369817885530424320,23047022775926593366,0.4994987544793035
osmo1ftysh5u342vlvlt7fsfs0q0kmh727mxsjxue3t,139956586388985288,209871078068353336,0.49954413352904115
osmo1sc3xzrrlxskzmndq885g0qhwgn6w0fahz85cpu,6433448050442466492416,9646951541221772329455,0.4994994077178092
osmo1far5sz4zzj4rkx6u3ea7kaqxaahntwrv8gg9fm,11362199397765558,17037665167552055,0.4995041515380032
osmo15ztn40wpqv6j3rcjeqe3kehf836zwlwf7wawzw,9464163431596343296,12297458193004440015,0.29937086166000393
osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,279895083812181008,419703527372139756,0.49950303397888507
osmo1hnd7y8fceq65ekm9ukd27szyptcu27jsg88sl3,20145811109204,30203504856719,0.4992449146373634
osmo1eleal49xrv90lk9uuxks7hmxxxfyjj3s39g4hz,44750511315828109312,67103250684923976690,0.49949684845700926
osmo1zczm4l40msc5j66764tf9pzv2rx7h98z07k8lr,233587411161155715072,350264062494888003249,0.4994988846091333
osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,864895753467613,1296694736106933,0.4992497429986389
osmo1et4507u4y6kmj0h3234mqp0d0rwughyrqr86ct,1292451692687165952,1938032083864839784,0.4995005962934156
osmo1j52rrjkrg8uztr4vnr4ckhlqkw2scwdvm95znr,2168454439636921600,3251596821357257181,0.4994997182886134
osmo1r736lntt54t5wsc0snsf3nc8avp0n9nn2nszcy,58562682327473024,87814815973638917,0.4995012605910485
osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,3436549100755699892224,3436549100755577881894,-3.552713678800501e-14
osmo1mwteslzr3t4fcr8w7l3fvnk2ex6sxyvzhrdtu3,5416344134756993,8120492173902611,0.4992570582420981
osmo17qv2gh55zqpxxcmvs7snkj6n5vkczz4nrphehm,15019631889465887744,22521952648205408316,0.49950097405525096
osmo1c64kgaj3u8zg8289eflxh978e8vwy7ywrdpdnn,1481812611771982151680,2221977809762424713118,0.4994998639573851
osmo1yegtffppueprfecl0ym5qnl5p3saee59tpdauu,105320357004025331712,157927894021656207699,0.49950017749769127
osmo13ddqdyg7kr94z27hs4ne5luxtwtftfjkv44cnn,262396591089869,393398109957448,0.4992500791396024
osmo1qe86f8rt3hlzsspf7efq3h0c3dlsyfqwrctmky,3000229071821882624,3898406299460962235,0.2993695501702687
osmo1zqdj6fj6sxsghda5jjcpw2w0l8ugd2azskd90n,1292414310539883136,1937971518067864750,0.49949710573717776
osmo18vgxrjvrq3540g7gnhvfmaqn5ewmvl747w3azg,66475748632727024,99680575137190377,0.4995028591241184
osmo1n49au2jvzpkmfmgt8w4jzmf50ss9f7qy9h692c,1098222208122421,1646927442155982,0.4996304299579377
osmo17qv2gh55zqpxxcmvs7snkj6n5vkczz4nrphehm,20173716364268910,30250490853745398,0.499500156913288
osmo1jervkwqdzk8rk38q7ffl40jguhexm329ddu2zw,975629747559530240,1462933424327875877,0.4994760338000166
osmo1d9rvrquk3sdhuuv9725pl6a5y8cc2rlhqtlgpa,207202820727630200832,310700359111814144617,0.49949869418154447
osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,173122184903366384,259565667470464581,0.49932065388008673
osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,18104351348831148032,27147521974674996966,0.4995026030815346
osmo1wpwalkstr7rm2plfulmn44el43hwaneuzngt37,392351814415113248,588331526566352622,0.499499951194033
osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,42030499630721936,63014056866760723,0.4992459623463763
osmo1rmxfal5d663ug0gs53usn0kx8la3zjdz7zc945,39172913143113316,58730016611964290,0.49925067858500993
osmo1pf5ld3lcts4p9xt04kn9gnmg0qvuyy70rdmy0n,665336139584471424,997653370654438370,0.4994726895152759
osmo1t25vvc3zdgu4u863a3rlaxjd9sw6nu0t9enx73,374806691106769698816,562022645532845668708,0.4995000325987897
osmo1ah3rgagfja945c7n8qy9n385vcewnhgn755fcj,175100623129493808,262563210075027683,0.4994990045286809
osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,24434476569672,36633266665648,0.499244993490759
osmo1nenndw9sc5zrd0pp8s8lewx6a5q99djtk89gn6,109323906957007968,163940428156077524,0.4995844250292638
osmo15mg29cqfeh8kl5l8uggnsrwf54mehfgmazdkxu,14123551855807368192,21178234280290977779,0.4994977535755527
osmo1434zluxmfj85vwpc3stk03wrcuzrqllc0uguel,5415384409713732608,8120347036714674229,0.4994959586154164
osmo1hcfu9uxlkxsmly9fp2448c0ldy3j632k3ddgav,371696555346104224,557359025717050652,0.4995001102392982
osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,3556492056122262272,5332074554101599144,0.4992510794232734
osmo1dhr7zha4s5cppe2tc2h2ps3v6mx6n8j2zk3gs8,72966997122169065472,109413788752866974816,0.49949693790570593
osmo1zzff42ula9c53v798hj6eu0e9s8y8rdgtuftcw,5715800500273755136,8570851736777622093,0.4995015547458532
osmo166cfn9s7qa0klrj7t0ru35pp34yxvqdlhsqlfy,241306181186391457792,361838596673853458342,0.4994999087667775
osmo12zkpu48ssu0h32uaccz29f5z6atyle7j6tpyeg,620591704323690266624,930577164571252567250,0.49949984520882196
osmo1zpqceawvmkzvrwcmqnfh8umktgsj2ldrl0s3hl,513128883171052,769308323760018,0.4992496992292059
osmo1hqpfexlhtdeluxrgcqhhwggzc99dv04wtgu4tq,21069485604983128064,31593709030051597161,0.4995007292716911
osmo1e0fafwjn3qp4s8g5zd6k8nz84tj9w6x8r99yrf,4867632286359576576,4867632286359576220,-1.1102230246251565e-16
osmo1ugg4nh0vgmqwvkvkjaw745hh70j5aae6y7m6ux,170639038015804162048,255873235643457301655,0.4994999890925249
osmo1sxuc7jt7zf36v8mxz2m4894yxmjwe8lzc25yvg,382344518829709376,573325621425227905,0.49950004038263374
osmo1l9kkgr3k3hd4q72ea8rj699td689kfs3pvzu7h,9802118988876391424,14698258070275540874,0.499498025575426
osmo1entd98ckj04wpdn8ce73ma87swvmgrk3erqs94,203272475114299056,264170740908722414,0.29958933574346736
osmo1axmpg8gs9ptxds5eweyhhhm33gudd5v290fsf8,9414240256420560,14116653394043327,0.4995000137600798
osmo1mmys3azcw9decct8e38w26zv9vz9q9u2e3dzrd,11053724071674288128,16575072788995543881,0.49950122524498175
osmo107r0ylq95jdantsxr2v376s3mu0ufh6g5fh0j7,187385016986394755072,280980698438044351746,0.49948327223219335
osmo1entd98ckj04wpdn8ce73ma87swvmgrk3erqs94,2235856742321543936,2235856742320990136,-2.476907567938724e-13
osmo15ggj3hch4wfrzwehchpavjzqhcl76mn68zu6uj,1024665826587892864,1536495726539786766,0.4995090952298784
osmo1fhe0rmrdzpnw78s5uej9znvjkskcs3m3k9m8xy,253524088303030747136,380159293773217667515,0.4994996977124444
osmo1re5wtjufxl9lfvw3qksv3ha7tnz56p99pcs7uh,68046944205553369088,102036198517276264781,0.49949714433978953
osmo1spj0t77vy90u7lv4g24eec3hmzq3fggke0t77z,3160333150595254016,4738920199847725300,0.4995002026780442
osmo107r0ylq95jdantsxr2v376s3mu0ufh6g5fh0j7,212489126553816793088,318624221936772547727,0.4994848306088504
osmo1nenndw9sc5zrd0pp8s8lewx6a5q99djtk89gn6,114817330673363400,172171084212051442,0.49952174643260205
osmo15ggj3hch4wfrzwehchpavjzqhcl76mn68zu6uj,680206603051681280,1019970073460770895,0.49950040015015085
osmo13dl0ufwwzepvc5pzt97ep3v2kkvu6g879kdj8p,1292394954022756096,1937947621583799305,0.4995010739957413
osmo1entd98ckj04wpdn8ce73ma87swvmgrk3erqs94,140083760593441,210022202761645,0.4992615980033781
osmo1m3m7sk08mtet2cv0qu4wct0ywfgqu8nwm0ezf6,1500974924145087744,2250710237782836884,0.49949889340408316
osmo1vrf0qnptqulw7z9w3z58jec2a4ttyrzftzwtu9,7048659587142416896,7048659587142272176,-2.0539125955565396e-14
osmo1entd98ckj04wpdn8ce73ma87swvmgrk3erqs94,14748572697590,22091726054745,0.4978890844369579
osmo1srx2z2avchphkr2de6gk05eunukvt53k0fg93p,997027558737659,1495167888924512,0.49962543745285304
osmo17eqc5v8m36ru93cqdmcnfvlnjyswheqranvkfn,390837954404647469056,390837954404647064676,-9.992007221626409e-16
osmo1evjlekuv2ytgtyr7lls8djj8vtmy3kxyh0jtva,486027680359022208,728782666928523538,0.4994674097372014
osmo1t9dt80qe6pcdzchf3s59xkhsltvjrgveyk669j,2378012364404257792,3565826716317519846,0.49949881240875493
osmo1fhe0rmrdzpnw78s5uej9znvjkskcs3m3k9m8xy,122440239345602174976,183598064599761519208,0.4994912259321389
osmo1fhe0rmrdzpnw78s5uej9znvjkskcs3m3k9m8xy,301098419101826351104,451497058235925018960,0.4994999295670046
osmo1z8wyxuq3ewxfvu78572f66zn7zmy77fgykm827,210021178672118080,314874165066959734,0.49924958548364584
osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,5431110223249075712,8143945022313302325,0.49949912403753727
osmo1zzgc9jukqxppns6lu042a87kej5af6f29shel2,88967016139086823424,133400652684189884452,0.4994394380456417
osmo1jcc2uk743n3z6p9q2qf0ap77gfn8zfu8cztpu3,47638491748428042240,71433753935312463672,0.49949654813892397
osmo1zzgc9jukqxppns6lu042a87kej5af6f29shel2,62581538660162187264,93825371745394485313,0.49924999854823526
osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,6676949923830441728,8675851442169400706,0.2993734476283485
osmo1ah8a8pkver7nhhyqpr8xkycdw5tnnu402n8sac,129204097520814383104,193740056447741506275,0.49948848500358567
osmo1awp2t26zqpvzy3xn9lp6362jvu7q42jheemmrc,1315747169445738971136,1972962303437842213894,0.49949956135490403
