block,sender,pool_id,msg_type,original_shares,share_adjustment,new_total_shares
4708733,osmo108gvrsya3g5pknyz9deqm0xstrf9n4s268m0lk,648,/osmosis.gamm.v1beta1.MsgJoinPool,293141756125768719215961159,19988413361585063,293141756105780305854376096
4708737,osmo1uwenqayqm823g33nxnzguhtytq8erc48686ulv,690,/osmosis.gamm.v1beta1.MsgJoinPool,1201514225271663714108566,12581223865961043914,1201501644047797753064652
4708740,osmo14uyd2na7je3mzrcphgklcvq4e9ha345lhts9re,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352346089250182058731741447,138094417452970965598,1352345951155764605760775849
4708740,osmo19gqgjg3qwvwa5l5czxfkd5dadxejrdc7dsfn36,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737729932593354693344172,66913428213742431151,1737663019165140950913021
4708742,osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,712,/osmosis.gamm.v1beta1.MsgJoinPool,592516028278762977089413,63579198026199538,592515964699564950889875
4708743,osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,704,/osmosis.gamm.v1beta1.MsgJoinPool,445913908022110124457684,5332148789931861853,445908575873320192595831
4708751,osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,712,/osmosis.gamm.v1beta1.MsgJoinPool,592515964699564950889875,767810699183509437,592515196888865767380438
4708753,osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640659462573169500362259,13221372916894736303,105640646241200252605625956
4708755,osmo1sc04vlj6lv5ktrmks4advxzaedg7a3rv8jguf2,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737663019165140950913021,976374772415508549,1737662042790368535404472
4708755,osmo1c7e62c5kf2ytwsgh40x89gruyvxlm4npjzjwrk,712,/osmosis.gamm.v1beta1.MsgJoinPool,592519200765538430123550,266938300313453527,592518933827238116670023
4708757,osmo18g7ed9lm8qpvtrhuuvgg7slq2jme6eqsk7qwd4,712,/osmosis.gamm.v1beta1.MsgJoinPool,592518933827238116670023,1234609027969902270,592517699218210146767753
4708762,osmo1v5xjz279t4244lk9rpaupnxl7v7rnsp949c56p,619,/osmosis.gamm.v1beta1.MsgJoinPool,329271914917718298571678,28261004200755132,329271886656714097816546
4708764,osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,701,/osmosis.gamm.v1beta1.MsgJoinPool,193879743641718084921033,161229088025275573,193879582412630059645460
4708765,osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,604,/osmosis.gamm.v1beta1.MsgJoinPool,348493896123659033828,563673913428738,348493332449745605090
4708766,osmo1fyf8c7cpfvm6wqj5g3ax59utvyf7aefd4a0e9j,690,/osmosis.gamm.v1beta1.MsgJoinPool,1201491012646612814059257,4333070679154161428,1201486679575933659897829
4708771,osmo17l4rsnfmjhp6ysjq8l0cuka92jydy7ntlp608d,1,/osmosis.gamm.v1beta1.MsgJoinPool,392503536442911319776588204,1595188814833713562,392503534847722504942874642
4708774,osmo16lcdnmk20hc68u6vd3kt2u79m4mmzk62gwe653,712,/osmosis.gamm.v1beta1.MsgJoinPool,592518842045048633190417,49874128393832261,592518792170920239358156
4708776,osmo1gwmw3zp3ju0ty2hu4td94jsgwzl4hc5s6v2pt8,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737666931040614474994755,202534010283310014273,1737464397030331164980482
4708779,osmo1dw6m6txg97twtcyw45x2nutczdtpaqg3ge334z,629,/osmosis.gamm.v1beta1.MsgJoinPool,611862248855051424049,8257174120481339,611853991680930942710
4708781,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,601,/osmosis.gamm.v1beta1.MsgJoinPool,44198609550764908248226,2736385742322347,44198606814379165925879
4708784,osmo1gavgqnl2crzurvadzjtmlaeyh50sehj2tq2srw,1,/osmosis.gamm.v1beta1.MsgJoinPool,392503529469630196526975456,719081829016258301,392503528750548367510717155
4708785,osmo1ely9a06kfmwda4cfahke6v6ykfqk0y0ty9mptq,678,/osmosis.gamm.v1beta1.MsgJoinPool,2967387315530605818606793,1784209277726357054,2967385531321328092249739
4708791,osmo14wnlg7xchkfhd60fk4g9989rg5h050q8n3sp65,730,/osmosis.gamm.v1beta1.MsgJoinPool,232292707154162994396,2040943831706367780,230251763322456626616
4708801,osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,712,/osmosis.gamm.v1beta1.MsgJoinPool,592519491513783338178243,1455416150094132197,592518036097633244046046
4708802,osmo10cqu7a6jyh86a595d30p2k0wpdnl49stzw6z29,674,/osmosis.gamm.v1beta1.MsgJoinPool,843913084040288779171199,155807270063809,843913083884481509107390
4708803,osmo1mv8pdq997ehsvuw0vzzt40cdfd09awlnvh9rgt,604,/osmosis.gamm.v1beta1.MsgJoinPool,348489463184203476516,163697992193938,348489299486211282578
4708805,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737579535642977199642376,8515654416893601583,1737571019988560306040793
4708805,osmo17uvfrlsssmxyuyxtxv65r3dsrztntd0gselrkh,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737571019988560306040793,4399371351355948930,1737566620617208950091863
4708808,osmo12zcuuvquckpq9qs0x8fta27e5j8dhy8ef3hg8c,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352345951155764605760775849,37403275116666626148,1352345913752489489094149701
4708817,osmo13dhg7k7szfl667hqywpge7s2pgk3flypyu93zm,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737566723998629254409174,23569180930769699255,1737543154817698484709919
4708823,osmo1fhhl6rh3x7j68ldcgpmxwdz2um4r3ede94exlm,704,/osmosis.gamm.v1beta1.MsgJoinPool,445911448514599457427097,67189858090297022,445911381324741367130075
4708825,osmo1g52s4jcz00dv05dw9luec8nksxm6lm8gp3c99p,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737543154817698484709919,615611603390599338,1737542539206095094110581
4708827,osmo13s9zd7jxknwjdevykn65r6ed98cfdqemyxtzpa,712,/osmosis.gamm.v1beta1.MsgJoinPool,592519440817062321128728,4366417503471637,592519436450644817657091
4708830,osmo1z97paefs6s9tm38fq5ekpcd9l4fkzeeqe0cutn,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737610415569962545444988,11875182703101359474,1737598540387259444085514
4708831,osmo1zepwhr77p406jnz44xt007nfxat9ls95z3cgnv,678,/osmosis.gamm.v1beta1.MsgJoinPool,2967368826660407200557491,5711760115055604892,2967363114900292144952599
4708836,osmo16q8txa0wqlwqv0entkdzg0jhtmsv84zxskaa5l,712,/osmosis.gamm.v1beta1.MsgJoinPool,592519436450644817657091,680218433300550284,592518756232211517106807
4708837,osmo192gqk0f5hnjg67wtmykhhv7wxpfrjjgusa23n7,674,/osmosis.gamm.v1beta1.MsgJoinPool,843913138032701051951601,281333911288153688,843912856698789763797913
4708837,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401970823328889013511544,755518156628313075,1401970067810732385198469
4708841,osmo1drmn578tu4wsl342arpn7vlmel33c2gkq9q2g7,604,/osmosis.gamm.v1beta1.MsgJoinPool,348489298898907231981,368554800873821,348488930344106358160
4708845,osmo1tycyyf6vnfeypaklt2vhmlp28l9kh8kem4frdh,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737598540387259444085514,6391712198636025042,1737592148675060808060472
4708846,osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640656233578210721533586,32560284662370687599,105640623673293548350845987
4708847,osmo1lspy7yu506jz2qa0npwuut22qayde49usxj088,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737592148675060808060472,19423589281467369759,1737572725085779340690713
4708854,osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,601,/osmosis.gamm.v1beta1.MsgJoinPool,44198607548324605193423,2026787089554389384,44196580761235050804039
4708856,osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,712,/osmosis.gamm.v1beta1.MsgJoinPool,592518756232211517106807,33172304524226773751,592485583927687290333056
4708856,osmo17w55ykyx4nj3vzju2nju42xnfpe50rzxt8fe7t,712,/osmosis.gamm.v1beta1.MsgJoinPool,592485583927687290333056,1917322982659618666,592483666604704630714390
4708859,osmo1repcm4mrhaz4dvhr3gp3jthgzwje9mhld5t56j,601,/osmosis.gamm.v1beta1.MsgJoinPool,44196580761235050804039,461314616522596111,44196119446618528207928
4708859,osmo1a0na2hvjnz9h5up2eca5vfs9nph3cf4cpk0qcr,1,/osmosis.gamm.v1beta1.MsgJoinPool,392361036054241850696284517,9076556947060307948,392361026977684903635976569
4708859,osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,601,/osmosis.gamm.v1beta1.MsgJoinPool,44196119446618528207928,1575847347455011263,44194543599271073196665
4708859,osmo1jvzjv0qcf3h9fzz7nmsyfgefchjcpwpqkcxdnr,674,/osmosis.gamm.v1beta1.MsgJoinPool,843912856698789763797913,2201848123682789552,843910654850666081008361
4708863,osmo13kgstc8tjz8pa438sdrxqf9w6hgpg2unqz9wwj,674,/osmosis.gamm.v1beta1.MsgJoinPool,843910654850666081008361,90436363098461994,843910564414302982546367
4708865,osmo1k8g0vlfmctyqtwahrxhudksz7rgrm6ns8xj5wp,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737944292479642936212261,9020793847815343099,1737935271685795120869162
4708868,osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401968554615770460415365,1259595115571858173,1401967295020654888557192
4708869,osmo13gj75f9twkc0v3tx7vlfd429n3ps8w0ptwfslg,719,/osmosis.gamm.v1beta1.MsgJoinPool,15540246884840453162200788,9990912792387311417,15540236893927660774889371
4708874,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,619,/osmosis.gamm.v1beta1.MsgJoinPool,329271886656714097816546,163613545190204696,329271723043168907611850
4708875,osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640623712051452288333066,80342589669275460,105640623631708862619057606
4708880,osmo1u7fhaqeugqk779nhmfp5wsay07sf2rutegq87f,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970833984761237172159162,1559894107324412092,2970832424867129847747070
4708881,osmo1fggxxx5d0sweulpvzkrxcdngemqe2eydmrtnlg,1,/osmosis.gamm.v1beta1.MsgJoinPool,392360471877236517485842466,90608588505794224559,392360381268648011691617907
4708883,osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,1,/osmosis.gamm.v1beta1.MsgJoinPool,392360381268648011691617907,42370044233865239893,392360338898603777826378014
4708886,osmo1ucakkgjpg2hl2uc06fnjw4vduch2lwwdg2er29,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737935272155363136902596,2364096491868790359,1737932908058871268112237
4708891,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,604,/osmosis.gamm.v1beta1.MsgJoinPool,348480063028788057804,73348055954904,348479989680732102900
4708900,osmo19jk5xruuhkemyguj33gytcxjeuc49mlwkrhh30,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970833767053159337196613,2752292511514144,2970833764300866825682469
4708900,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,1,/osmosis.gamm.v1beta1.MsgJoinPool,392360338898603777826378014,1477313344154703472,392360337421290433671674542
4708904,osmo1ntjsvpempcfwk9n6p3wmgaylprey39advshd2j,1,/osmosis.gamm.v1beta1.MsgJoinPool,392360337421290433671674542,92334114743790285942,392360245087175689881388600
4708908,osmo1dhej08km44v6zvnhemp7hslpxgeurcwry7tkge,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352345914853891393068421866,993920515061950216558,1352344920933376331118205308
4708909,osmo13axkauxjxulmvjyskppf8kxec56fyl96mfghkj,674,/osmosis.gamm.v1beta1.MsgJoinPool,843918504775373176866550,29467938280000705363,843889036837093176161187
4708910,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401967295020654888557192,104554456593263326,1401967190466198295293866
4708910,osmo1l34em7agsvsth82spc596rek3cud9vct6pdwm7,704,/osmosis.gamm.v1beta1.MsgJoinPool,445911791437920300039784,1875765560671779240,445909915672359628260544
4708911,osmo1d6nmwdhfczhyp56rsz2snccz7n0q6yzp6vtqmh,704,/osmosis.gamm.v1beta1.MsgJoinPool,445909915672359628260544,222116777270543,445909915450242850990001
4708919,osmo14vv4xlk5nwcpq4r8pkqdupsc0qk52x3tzmrdre,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970671099530710808211384,5786635557714011109,2970665312895153094200275
4708924,osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,601,/osmosis.gamm.v1beta1.MsgJoinPool,44194543599284561797569,76121599492373203,44194467477685069424366
4708927,osmo158nm2fsv70dq74ed8e3ccs6e44c3e65kqmxfut,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359652349868337538977073,30518118666656945981,392359621831749670882031092
4708928,osmo12thj900u8y6qqvutpk95fdyc3rsftsn2fj507j,712,/osmosis.gamm.v1beta1.MsgJoinPool,592400690974097795166634,7742050101504477,592400683232047693662157
4708933,osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,573,/osmosis.gamm.v1beta1.MsgJoinPool,2127118878977051479971,897918174250994,2127117981058877228977
4708934,osmo1z6qmw34m02hqqruzejczvtthhgat5hdhngs87l,641,/osmosis.gamm.v1beta1.MsgJoinPool,22122622895277589502894646,34471711559738164687,22122588423566029764729959
4708937,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,648,/osmosis.gamm.v1beta1.MsgJoinPool,293141756398121260377089936,53354700340628576,293141756344766560036461360
4708937,osmo1u0nalwdlqc3ckg2u39xd2kpaq7wewurnx65sxf,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359624212164469712649705,553109568848088920098,392359071102595621623729607
4708939,osmo1fj9x6ft04dvuaw83xfwde4nlzgnczx7s8fpjwu,712,/osmosis.gamm.v1beta1.MsgJoinPool,592400683232047693662157,7087118988145168610,592393596113059548493547
4708941,osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,648,/osmosis.gamm.v1beta1.MsgJoinPool,293141756344860922259527350,2031121232644618111357,293139725223628277641415993
4708943,osmo14vv4xlk5nwcpq4r8pkqdupsc0qk52x3tzmrdre,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970656899159321360281101,4507349069279718231,2970652391810252080562870
4708945,osmo1rs345l7llh4ksfjg7a982wyw7859wtfckqm3wt,712,/osmosis.gamm.v1beta1.MsgJoinPool,592393596113059548493547,1107980941973860605,592392488132117574632942
4708949,osmo1060t4vlql9ngh4jj4h67nsyu4lmljyd8pesy5q,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359071102595621623729607,6337481980015888793,392359064765113641607840814
4708950,osmo1ak4z9zdm4g438tffl8hzt4kkk9j0gxsmwkzw48,722,/osmosis.gamm.v1beta1.MsgJoinPool,1736944281268533161125282,6336260358721852777,1736937945008174439272505
4708953,osmo17a6wlqksl4l0dg8dw07rfs2cyfgalarv7670c8,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652391810252080562870,155323488685731239,2970652236486763394831631
4708957,osmo1gv4zp8vsjmj2d84t6knnmx2j6tuxskryhys4y2,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359064765113641607840814,1060346677587510646,392359063704766964020330168
4708960,osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,611,/osmosis.gamm.v1beta1.MsgJoinPool,1075288224343022302827818,4261431670075629312,1075283962911352227198506
4708962,osmo19jk5xruuhkemyguj33gytcxjeuc49mlwkrhh30,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652236486763394831631,9794960171690373,2970652226691803223141258
4708965,osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,712,/osmosis.gamm.v1beta1.MsgJoinPool,592394463267826477262011,48539090225589905686,592345924177600887356325
4708980,osmo15wk3htq4p024tfc6nagvgusra0tlt3hhv2sw9d,1,/osmosis.gamm.v1beta1.MsgJoinPool,392359068774345772006596217,667128575264577039211,392358401645770507429557006
4708982,osmo1s5f5d6afa7sq9hmx70l9xyxx0m8smgads2r5rs,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912060393317785336636,273884856789960,1912060119432928546676
4708982,osmo1f7meah8pgw8288h4mt4ps2rxvgqsnf3sf8cg5p,629,/osmosis.gamm.v1beta1.MsgJoinPool,611853788176478092928,995629689721722,611852792546788371206
4708988,osmo19jk5xruuhkemyguj33gytcxjeuc49mlwkrhh30,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652226691803223141258,11738996783315042,2970652214952806439826216
4708990,osmo1846g5hzy8tazzlp5ygr4p28dafuvdesqus660n,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912060119432928546676,13000787349855675,1912047118645578691001
4708991,osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640628632422199234708218,95338254322788805808,105640533294167876445902410
4708993,osmo1egjuakm03whmz3pjahrdlf3slnq9rc9zmv83m8,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652214952806439826216,124805118852325052,2970652090147687587501164
4708995,osmo1cyu8ct822xqv2jr53h6s6wsakmn8u2sfzpe36j,604,/osmosis.gamm.v1beta1.MsgJoinPool,348479488413329946753,8619481595785661,348470868931734161092
4708997,osmo1zfj8jgdyuqxhv7jz6dfccufsyhhs2wwmw098aq,719,/osmosis.gamm.v1beta1.MsgJoinPool,15540240545914143538518724,132291014808306042779,15540108254899335232475945
4709000,osmo1jy3mqclrr08n3hd0z07xf9mj43g56nft0x79mm,690,/osmosis.gamm.v1beta1.MsgJoinPool,1201486135429702532693060,9196131251791565910,1201476939298450741127150
4709002,osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,605,/osmosis.gamm.v1beta1.MsgJoinPool,834457528763697522301948998,24984390642329568783,834457503779306879972380215
4709006,osmo18uekcazhharfnl27e67jw82xzt0thqm02vfxch,604,/osmosis.gamm.v1beta1.MsgJoinPool,348470868931734161092,403758124226531,348470465173609934561
4709007,osmo1u7ecwlufuledfdvwdzf4zvrw2nqe5rzu36wtnv,2,/osmosis.gamm.v1beta1.MsgJoinPool,549973886766879904117768902,10902539345562449417767,549962984227534341668351135
4709010,osmo1hhpcx7s5cnd9fpt2slj94t5yuczk7d5pz42rg0,605,/osmosis.gamm.v1beta1.MsgJoinPool,834457503779306879972380215,10055785245161371456772,834447447994061718600923443
4709013,osmo1x3xfyyactagxda6k2wchukd2v76e44mnpfdcr8,712,/osmosis.gamm.v1beta1.MsgJoinPool,592253365790203353019034,2625373888669702140,592250740416314683316894
4709016,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,722,/osmosis.gamm.v1beta1.MsgJoinPool,1736938204004460837939909,1583649287469785678,1736936620355173368154231
4709018,osmo1hn50q5ydexgtpuvp2hr7ruh89muxv2txqkhqmv,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640533294167876445902410,148437945689036725917,105640384856222187409176493
4709018,osmo1cy5lzwr704ye35vdda05ufzflefw50erjw4nkk,641,/osmosis.gamm.v1beta1.MsgJoinPool,22122588423566029764729959,117290890426750836,22122588306275139337979123
4709019,osmo1m5dqk7ezs8dg7zw50k03k7suwn329nehddn8gp,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640384856222187409176493,4508835641953912388,105640380347386545455264105
4709020,osmo12z2kh4c4ur3vu2acudsahhx2qvlf29hpkaes4a,604,/osmosis.gamm.v1beta1.MsgJoinPool,348470465173609934561,667268561600,348470464506341372961
4709021,osmo1tg35xn6jf3h65q40eaymqy45gwtu0rnfc0qlc6,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640380347386545455264105,136804738442515751334,105640243542648102939512771
4709022,osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,690,/osmosis.gamm.v1beta1.MsgJoinPool,1201476939298450741127150,3700229197225837241,1201473239069253515289909
4709024,osmo1tnzhr5gmu2wxa20hde8nve07e2un60rxm6daxl,674,/osmosis.gamm.v1beta1.MsgJoinPool,843900887942016872255869,5423784884646084,843900882518231987609785
4709024,osmo1hn50q5ydexgtpuvp2hr7ruh89muxv2txqkhqmv,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640243542648102939512771,71702198016143763207,105640171840450086795749564
4709025,osmo12z2kh4c4ur3vu2acudsahhx2qvlf29hpkaes4a,625,/osmosis.gamm.v1beta1.MsgJoinPool,66303164284036120985802028,2995110403446780641,66303161288925717539021387
4709028,osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,712,/osmosis.gamm.v1beta1.MsgJoinPool,592254632591039675818045,72939929224147150408,592181692661815528667637
4709029,osmo16jexsf558vvdwwl2cfj0mzr4x63xjpac5cs9rv,732,/osmosis.gamm.v1beta1.MsgJoinPool,104260090764345876324,-1,104260090764345876325
4709031,osmo12z2kh4c4ur3vu2acudsahhx2qvlf29hpkaes4a,648,/osmosis.gamm.v1beta1.MsgJoinPool,293139725223628277641415993,10184256861877928,293139725213444020779538065
4709041,osmo12z2kh4c4ur3vu2acudsahhx2qvlf29hpkaes4a,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652178682596572702292,8580990502313034,2970652170101606070389258
4709041,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735954759622843681381349,9403236810514355161,1735945356386033167026188
4709043,osmo1k6uxdd37tclwkp962kpdvtclqmvv0d4jqq63gu,674,/osmosis.gamm.v1beta1.MsgJoinPool,843902684104803676986409,218662524814526495,843902465442278862459914
4709043,osmo14gcll646y58wglltu04rmmhukkxt2cl6x8gzpn,712,/osmosis.gamm.v1beta1.MsgJoinPool,592037016563088097866721,34303567742872375,592036982259520354994346
4709044,osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,712,/osmosis.gamm.v1beta1.MsgJoinPool,592037901723753645808058,109501922155415988689,591928399801598229819369
4709046,osmo1ndn8jpef75pc3ay640g5wp0pfx2mzkf44cacmy,712,/osmosis.gamm.v1beta1.MsgJoinPool,591928399801598229819369,2788610751270820697,591925611190846958998672
4709048,osmo1npquw5czg704mu9d7sgdv07rrmsmgzns8rrrlg,604,/osmosis.gamm.v1beta1.MsgJoinPool,348496421595806196481,671568835787896,348495750026970408585
4709053,osmo1cgrcyhhh2k8puuhec98rlefy66jcqf76mukkh7,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352346926406599661254306465,5222324265879205558046,1352341704082333782048748419
4709053,osmo1guvtl2svetjkwwgwldm8gsqk4h40dw5c2t984a,1,/osmosis.gamm.v1beta1.MsgJoinPool,392358407580958606234750356,451902219740337293152,392357955678738865897457204
4709056,osmo1urn0pnx8fl5kt89r5nzqd8htruq7skadc2xdk3,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652170101606070389258,68517556896628518,2970652101584049173760740
4709058,osmo1f0xjz63rpptrdannmjvgkjghqnth8l5fa2g9ku,641,/osmosis.gamm.v1beta1.MsgJoinPool,22122599092494004080053448,2090497542276417107,22122597001996461803636341
4709069,osmo10ywqkf5n2q5z6e8aw2g82rfsqxd0sma745fv3x,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970652130849775294670757,28326119958513903,2970652102523655336156854
4709069,osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,712,/osmosis.gamm.v1beta1.MsgJoinPool,591708729968201002920373,164487745121333089330,591544242223079669831043
4709069,osmo1guvtl2svetjkwwgwldm8gsqk4h40dw5c2t984a,497,/osmosis.gamm.v1beta1.MsgJoinPool,1401880529753690959221777,15738739774751566566,1401864791013916207655211
4709071,osmo1gav82uuh8sr4zx92623j90l5g3egxduytjqydu,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352341741444781390538397675,397373356129888678335,1352341344071425260649719340
4709073,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,604,/osmosis.gamm.v1beta1.MsgJoinPool,348495758993777203068,79453643207413,348495679540133995655
4709076,osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,1,/osmosis.gamm.v1beta1.MsgJoinPool,392357958490016844126934876,76529132718362663106,392357881960884125764271770
4709081,osmo1urn0pnx8fl5kt89r5nzqd8htruq7skadc2xdk3,704,/osmosis.gamm.v1beta1.MsgJoinPool,445911770346896625059499,218911017838590,445911770127985607220909
