block,code,msg_type,sender,pool_id,share_in,denom_1,amount_1,denom_2,amount_2,estimated_gamm,extra_gamm,ratio
4708570,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1uhryuw296lqgaz3j22mhc8aym0vegrev7hg2w7,712,1128790859449366533,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,20759,uosmo,5539079,752791864365922816,375998995083443717,0.4994727133510508
4708579,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zulgguv8hfwvwd5kqd6res3a4zuv3jsgz2yhn7,604,99752750268281,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,13650000,uosmo,383745,66535174494252,33217575774029,0.4992483453530083
4708581,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pnts64ltkmgkmstx85vzk7m6fjgx9j46t4sy67,1,17590295464554162074,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,158772,uosmo,1244257,11730807173022150656,5859488291532011418,0.4994957469770138
4708581,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14pcd29hqlxjq29hqmeu99xfpxf70hj8wc2kssr,719,9592069752351950844,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,331226,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,186122,7382103596555597824,2209966155796353020,0.29936807671291654
4708582,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hg83gzcv2k4pxvnumx6vzlerjh4mkda4xgtcph,678,37272727795254510315,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,126004400,uosmo,111389611,24856788123701733376,12415939671552776939,0.4994989541594792
4708586,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,601,115917020407097796,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,5724239,uosmo,1652381,77316687910967504,38600332496130292,0.4992496903201511
4708587,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1emaaaz97acy4z3uawhw2zj0xamdly579sq672f,719,1928149259358269608243,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,66581861,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,37413408,1483922163535654879232,444227095822614729011,0.29936010576469907
4708588,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo168urdlhz0u7epctn88c6x4zzt9pevsdyrs0lcc,601,3816102224843996,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,188448,uosmo,54398,2545346303187071,1270755921656925,0.4992467704947614
4708595,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cv9jnq4qkcq3lk6szj2nxpwq6ew8dusa34r94k,648,1355791041688545648166,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,4246123505099399595,uosmo,789123,1355791041688651956224,-106308058,-7.838174553853605e-14
4708601,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16vzpwgdfk5m0g4wx6ghfcy62scclwq36laxu45,678,15061429139486913055,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,50931046,uosmo,44998112,10044303732969222144,5017125406517690911,0.49949957109018706
4708602,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo10fstplp0jlq8jcx9r7jfuu86xtg7ytjueenmk9,722,26969934043659104080,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1886193026713169473,uosmo,3590984,17985989048275430400,8983944995383673680,0.4994968567627973
4708603,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1f64d4v28jzeyf8r5n3z6txepgrtfh7uapr73ut,678,106415752320676099,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,359851,uosmo,317931,70967564879897716,35448187440778383,0.49949843285125084
4708603,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,601,411293083075353,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,20311,uosmo,5863,274337550946991,136955532128362,0.49922269720496737
4708603,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19xt0hs86cyduh4crdaejvg76rqqe78sk4304j7,712,350021246901748754,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6437,uosmo,1717701,233437380977745744,116583865924003010,0.49942243798184704
4708605,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdg2z93syecmshvs5m4zelnkpkwfr63k5n5x73,712,1590631080249140067,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,29251,uosmo,7805575,1060785947175950336,529845133073189731,0.49948355225081564
4708610,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,602,1192169419841466,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,355506937,uosmo,12292,795044640347774,397124779493692,0.4994999769069306
4708615,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,641,36191806875743590704,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,14344499,uosmo,381611,24135919000435931136,12055887875307659568,0.49949984813463755
4708615,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,602,249613336986508,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,74444743,uosmo,2574,166485925757235,83127411229273,0.49930593743093343
4708615,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,716,62112437267841587,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,13680289999999821334,ibc/AA1C80225BCA7B32ED1FC6ABF8B8E899BEB48ECDB4B417FD69873C6D715F97E7,380226,41415442679212476,20696994588629111,0.49974099634621294
4708615,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xgxx0k47kzp349yw7hd33l35juzct66zg0nmkm,712,66510284538565057,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1224,uosmo,326388,44372424818866296,22137859719698761,0.49891029868365844
4708617,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,604,14532266193011,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1988566,uosmo,55906,9693103852289,4839162340722,0.49923764507890267
4708618,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1sw5ve7yejnyfd8h64peje4v0adj3fdpxafh8l8,722,45337610901886950677,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3174088388971556995,uosmo,6030355,30235453507020873728,15102157394866076949,0.49948506283721716
4708623,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1m64dy922vwl3mevdv908ylnjtep8wgf4pksapa,678,94185078658065925,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,318688,uosmo,281218,62811068986129376,31374009671936549,0.49949810086602575
4708624,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,1,42327851205327132210,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,381926,uosmo,2995089,28228007153168773120,14099844052158359090,0.49949838738706576
4708624,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,604,1612436867328,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,220643,uosmo,6203,1075498034880,536938832448,0.4992466885426803
4708624,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ywpxvuhwyytjuuyn40rnwxlg8qw2cgtmqs7r54,1,110829950252129708333,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1000012,uosmo,7842326,73911291686680117248,36918658565449591085,0.49949957202686623
4708627,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1e504xggcudmpxrudh5lljgcg23ggct4h5ahl3h,678,1432699303322476046,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4849594,uosmo,4276108,955451419556148736,477247883766327310,0.4994998950213827
4708628,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,619,191972226932954091,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,2245792,uosmo,41372,128024170177247120,63948056755706971,0.49949987308780885
4708629,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo139ry3303ujjwgf49adqa36es0mdpqzlss3n6a3,712,2135423470036397723,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,39269,uosmo,10479061,1424103161984819840,711320308051577883,0.4994865028318505
4708631,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1r0l2y46802hvlznrnuds9y04t4mak5gfz5sctj,690,23308328129738609326,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,24000000,uosmo,2054119,15544082031165965312,7764246098572644014,0.4994985283148461
4708632,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1e5277fcz9vdrxqyx7tekr4j2yfmh5gvze7r682,722,46716665889979203470,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3297082261539506260,uosmo,6163957,31154878461107122176,15561787428872081294,0.49949761313622143
4708634,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,619,15177919922025161,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,177560,uosmo,3271,10122012536280211,5055907385744950,0.49949625804385445
4708635,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,662,155670135395522867,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,13103087668,uosmo,109530,103797474636371528,51872660759151339,0.49974877462938494
4708636,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16xjxyaaxjmypzeapxq3grt34djgq08hhsrw9h3,712,647697650411727242,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,11911,uosmo,3178471,431955594090421504,215742056321305738,0.49945424778118364
4708637,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,1738572688871512466,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,31971,uosmo,8531653,1159446524747714944,579126164123797522,0.4994850144122085
4708639,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1st3sel4cf3sm5l8xejlxy60fyvcz5c5wr96hxz,42,65064284969720874427,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,585150774,uosmo,165632800,43392727065911635968,21671557903809238459,0.4994283459274431
4708641,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,601,24370100294818239,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1203420,uosmo,347401,16254880770873085,8115219523945154,0.4992481728003022
4708642,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1kuyzzdgur67cdumdn3tyjavnzy5cqvz2ucgw5z,9,2897510519283083809316,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1657036680,uosmo,2571966,1932318135326800609280,965192383956283200036,0.4994997284921958
4708646,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14yqr2q5u4sehadtfxx4rh4rjxzfht6ecvmv0s4,722,102583852092115358740,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,7263195022433746104,uosmo,13492428,68412311564681416704,34171540527433942036,0.49949402009499355
4708651,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j3xmdxwp0kyzkvt5pz6y4rysld686c6ps20lce,690,6798304358470118518,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,7000000,uosmo,599118,4533715585583699456,2264588772886419062,0.4994995231036006
4708652,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,604,34447510542819,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4714300,uosmo,132503,22976559852701,11470950690118,0.49924578629944616
4708653,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14sl6xrp9f5g547atrvccsrdyffflxxv28x4m7k,1,6347802901081125753,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,57257,uosmo,449326,4233316178680453376,2114486722400672377,0.4994870765971864
4708654,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qlvnt85wf7t9ee0yrscfr7fc2n64geekqem6f8,704,62090527633013350,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,316902766567947,uosmo,504471,41407521136568372,20683006496444978,0.499498784972644
4708656,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nc705prrl66jnaszgkufny6py0g5ehlvml8xhz,678,15693835144032109344,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,53143981,uosmo,46821880,10466048563291280384,5227786580740828960,0.49949955316248174
4708657,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dgntjpmzwyrjuk8w45rymyqfrx7rduhrce58l7,678,13885783422728199006,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,47021394,uosmo,41427477,9260278219066577920,4625505203661621086,0.49949959323445303
4708659,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vss9v2rq0ggnnyn4ypu3dpu8djuuhveu3djdl9,722,16737141322239120473,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1190551950632603197,uosmo,2191091,11161824038991460352,5575317283247660121,0.49949876147227146
4708661,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,605,2777868210972652417251,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,10217700000,uosmo,418021,1852530518573279477760,925337692399372939491,0.4994992973783876
4708663,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16c5j80zy5aw765qr89smjndj30s6cfcumwaa0a,641,588343587638744901522,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,233205737,uosmo,6203108,392360423873439105024,195983163765305796498,0.4994977878516176
4708668,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rwh2dz55vc3p62lr4g863rhts78jdaj2drfqyj,629,106589388850924640,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,6152361147946102922420,uosmo,48303519,71095827731842212,35493561119082428,0.4992355001893545
4708669,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,662,1476482024527959482,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,124279000000,uosmo,1038859,984493216121652992,491988808406306490,0.4997381397349434
4708673,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xkuys5ly59qduvjd5dam75mjf83vsmkmw4zwqt,605,312323233949933638579,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,1148805722,uosmo,46999,208284921958301253632,104038311991632384947,0.499499968665331
4708673,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,619,1316986501568050842,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,15406756,uosmo,283825,878283980799087296,438702520768963546,0.4994996269541654
4708682,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wephwge356k0qwrjqkzrz08efktupnjhdrfegn,621,13441905644989778,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,54099186,uosmo,18765,8965754072993306,4476151571996472,0.4992498718517788
4708685,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,601,150543111428469,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,7434,uosmo,2147,100435451246733,50107660181736,0.49890411761719355
4708689,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,604,19236227954,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,2633,uosmo,74,12832309971,6403917983,0.49904639129450157
4708691,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nhwlxza4vhmwthwmf4ll38na4vd0euaw968n2a,497,1176238880431263006,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,750480,uosmo,2370096,784551885294552448,391686995136710558,0.4992493198708654
4708695,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xvalgjv5rs57ghjvyc7tcyadjmsj8j8kyt5h2,669,1435369007993287992,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,938717,uosmo,61863,957232907304498816,478136100688789176,0.4994981859066956
4708702,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,605,3302909302604617828,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,12149642,uosmo,497,2202673833513684608,1100235469090933220,0.49949994972058476
4708704,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,42,391878772025327102,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,3524242,uosmo,996960,261339735168141440,130539036857185662,0.4994993844820388
4708705,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xvalgjv5rs57ghjvyc7tcyadjmsj8j8kyt5h2,653,1377962970724789172,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,19583,uosmo,121610,919113872497436544,458849098227352628,0.49922986907003986
4708706,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gvwc7hgz6eswt237kszx6sl808g0eshm49d44r,674,3119737632167036140,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,6570861681246574755,uosmo,5795333,2080519156133296896,1039218476033739244,0.49949959507470054
4708714,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fpwhmczw349xjlwwmxhwggdnjs949tscflk8xa,678,1222993203804574134,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4139937,uosmo,3650031,815600745004601472,407392458799972662,0.4994998610474224
4708719,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wcj02245uwe3xpn4sj9h5mnavmj0wlmj95qzf4,712,680019987526212724,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,12507,uosmo,3336645,453511021286392000,226508966239820724,0.4994563651338044
4708722,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,712,64302600449692095,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1183,uosmo,315588,42895234337615320,21407366112076775,0.49906164268939346
4708722,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,557,194506824418361889,ibc/F3FF7A84A73B62921538642F9797C423D2B4C4ACB3C7FCFFCE7F12AA69909C4B,10000000,uosmo,899826,129714998983105176,64791825435256713,0.4994937049931718
4708722,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,604,2853110239918340,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,390463038,uosmo,10974440,1903025869848027,950084370070313,0.49924931926762794
4708725,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,3,9751438905650330252,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,211555,uosmo,65012,6503141562689253376,3248297342961076876,0.49949663737871997
4708725,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12x5cynhwhn0wpuzwww6c05n680uek5yck2uu6y,1,80072740843347634918,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,722681,uosmo,5664474,53399653543732023296,26673087299615611622,0.4994992575704915
4708730,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15m25vkvqa63kap50g7j8kjk9h3w3sme8c08lfj,1,5371258534426084673,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,48478,uosmo,379972,3582065272396558336,1789193262029526337,0.49948650456402155
4708730,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,3,383505211762358006450,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,8319997,uosmo,2556802,255755477287364116480,127749734474993889970,0.4994995056604621
4708733,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo108gvrsya3g5pknyz9deqm0xstrf9n4s268m0lk,648,548933529318129957799,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,1717588843256877155,uosmo,319796,548933529318159843328,-29885529,-5.440092820663267e-14
4708737,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1uwenqayqm823g33nxnzguhtytq8erc48686ulv,690,32984256789898715082,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,34000000,uosmo,2903650,21996867127919570944,10987389661979144138,0.4994979329594338
4708740,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14uyd2na7je3mzrcphgklcvq4e9ha345lhts9re,9,414401010026927389278,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,236469234,uosmo,368651,276359464834236841984,138041545192690547294,0.4994999728903413
4708740,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19gqgjg3qwvwa5l5czxfkd5dadxejrdc7dsfn36,722,199654989004406778799,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,14051489820278408507,uosmo,26421134,133148554786064105472,66506434218342673327,0.4994904700633185
4708742,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,712,190079610475510018,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3496,uosmo,932849,126779124215088568,63300486260421450,0.49929739341808577
4708743,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,704,15949306565714790237,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,81362761497424621,uosmo,129649509,10636437553209292800,5312869012505497437,0.4994970342210552
4708751,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,712,2294914140654820797,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,42190,uosmo,11264880,1530468357323854336,764445783330966461,0.4994848666245284
4708753,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,3,39643106024784969647,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,859992,uosmo,264313,26437584678128756736,13205521346656212911,0.49949802553562517
4708755,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1sc04vlj6lv5ktrmks4advxzaedg7a3rv8jguf2,722,2912813512468032965,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,205218342474738716,uosmo,385023,1942524626842991232,970288885625041733,0.4994988852223532
4708755,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c7e62c5kf2ytwsgh40x89gruyvxlm4npjzjwrk,712,797887054888203607,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,14669,uosmo,3916562,532120045696405952,265767009191797655,0.4994493467051746
4708757,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18g7ed9lm8qpvtrhuuvgg7slq2jme6eqsk7qwd4,712,3690065286413565886,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,67837,uosmo,18113337,2460875286337254912,1229190000076310974,0.499493008402643
4708762,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v5xjz279t4244lk9rpaupnxl7v7rnsp949c56p,619,84835720601428096,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,992449,uosmo,18283,56576026645880424,28259693955547672,0.49949944580644035
4708764,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,701,484102458415625269,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,50384305,uosmo,2885,322880877292642592,161221581122982677,0.49932217254495304
4708765,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,604,1692522187351607,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,231632489,uosmo,6510165,1128912942138434,563609245213173,0.49924952064555206
